DJI_20221106131222_0003.JPG,14.5162081388889,101.023087833333,173.622,-0.023841,-0.0971165,-103.793,0.05,0.1
DJI_20221106131226_0004.JPG,14.5163698888889,101.022979194444,173.576,0.0906254,0.0422733,25.0072,0.05,0.1
DJI_20221106131228_0005.JPG,14.5165408611111,101.02288375,173.613,-0.0905515,-0.0424314,25.1072,0.05,0.1
DJI_20221106131230_0006.JPG,14.5166971944444,101.022796666667,173.771,-0.0905515,-0.0424314,25.1072,0.05,0.1
DJI_20221106131232_0007.JPG,14.516857,101.022707472222,173.881,-0.0905515,-0.0424313,25.1072,0.05,0.1
DJI_20221106131234_0008.JPG,14.51702175,101.022615277778,173.9,-0.0905516,-0.0424313,25.1072,0.05,0.1
DJI_20221106131236_0009.JPG,14.51717975,101.02252725,173.928,-0.0905516,-0.0424313,25.1072,0.05,0.1
DJI_20221106131238_0010.JPG,14.517347,101.022431361111,173.974,0.0906255,0.0422732,25.0071,0.05,0.1
DJI_20221106131239_0011.JPG,14.517504,101.02234175,174.035,0.0906255,0.0422731,25.0071,0.05,0.1
DJI_20221106131241_0012.JPG,14.5176604166667,101.022252833333,174.103,0.0906255,0.0422731,25.0071,0.05,0.1
DJI_20221106131243_0013.JPG,14.5178240277778,101.022161833333,174.175,-0.0905516,-0.0424312,25.1071,0.05,0.1
DJI_20221106131245_0014.JPG,14.5179807222222,101.0220745,174.296,-0.0905516,-0.0424311,25.1071,0.05,0.1
DJI_20221106131247_0015.JPG,14.518146,101.021981583333,174.402,0.0906256,0.042273,25.0071,0.05,0.1
DJI_20221106131249_0016.JPG,14.5183022777778,101.021894,174.51,-0.0905517,-0.0424311,25.107,0.05,0.1
DJI_20221106131251_0017.JPG,14.5184678333333,101.021799861111,174.545,-0.0905517,-0.0424311,25.107,0.05,0.1
DJI_20221106131252_0018.JPG,14.5186306944444,101.021708055556,174.645,-0.0905517,-0.042431,25.107,0.05,0.1
DJI_20221106131254_0019.JPG,14.5187879444444,101.021619944444,174.733,-0.0905517,-0.042431,25.107,0.05,0.1
DJI_20221106131256_0020.JPG,14.5189458333333,101.021530055556,174.754,-0.0905517,-0.042431,25.107,0.05,0.1
DJI_20221106131258_0021.JPG,14.5191105833333,101.021437,174.83,-0.0905517,-0.042431,25.1069,0.05,0.1
DJI_20221106131300_0022.JPG,14.5192701111111,101.021347138889,174.93,0.0906257,0.0422728,25.0069,0.05,0.1
DJI_20221106131302_0023.JPG,14.5194360555556,101.021253888889,175.027,0.0906257,0.0422728,25.0069,0.05,0.1
DJI_20221106131303_0024.JPG,14.5195916111111,101.021166527778,175.123,0.0906257,0.0422728,25.0069,0.05,0.1
DJI_20221106131305_0025.JPG,14.5197511944444,101.021076305556,175.158,-0.0905518,-0.0424308,25.1069,0.05,0.1
DJI_20221106131307_0026.JPG,14.5199069722222,101.020988277778,175.208,0.0906257,0.0422727,25.0069,0.05,0.1
DJI_20221106131309_0027.JPG,14.5200757777778,101.020893583333,175.302,-0.0905518,-0.0424308,25.1068,0.05,0.1
DJI_20221106131311_0028.JPG,14.5202281944444,101.020807361111,175.384,0.0906257,0.0422727,25.0068,0.05,0.1
DJI_20221106131313_0029.JPG,14.5203932777778,101.02071275,175.465,0.0906257,0.0422726,25.0068,0.05,0.1
DJI_20221106131315_0030.JPG,14.5205545555556,101.020621111111,175.51,0.0906258,0.0422726,25.0068,0.05,0.1
DJI_20221106131316_0031.JPG,14.5207154444444,101.020531333333,175.526,0.0906258,0.0422726,25.0068,0.05,0.1
DJI_20221106131318_0032.JPG,14.5208803888889,101.020436861111,175.647,-0.0905519,-0.0424307,25.1068,0.05,0.1
DJI_20221106131320_0033.JPG,14.5210347222222,101.020350055556,175.761,-0.0905519,-0.0424306,25.1067,0.05,0.1
DJI_20221106131322_0034.JPG,14.52119975,101.020258138889,175.989,0.0906258,0.0422725,25.0067,0.05,0.1
DJI_20221106131324_0035.JPG,14.5213614444444,101.02016775,176.135,-0.0905519,-0.0424306,25.1067,0.05,0.1
DJI_20221106131326_0036.JPG,14.5215214444444,101.020079166667,176.239,-0.0905519,-0.0424305,25.1067,0.05,0.1
DJI_20221106131328_0037.JPG,14.52167925,101.019990972222,176.273,-0.0905519,-0.0424305,25.1067,0.05,0.1
DJI_20221106131329_0038.JPG,14.5218453888889,101.01989775,176.351,-0.0905519,-0.0424305,25.1067,0.05,0.1
DJI_20221106131331_0039.JPG,14.5219993333333,101.01981125,176.477,0.0906259,0.0422724,25.0066,0.05,0.1
DJI_20221106131333_0040.JPG,14.5221676111111,101.01971425,176.473,0.0906259,0.0422723,25.0066,0.05,0.1
DJI_20221106131335_0041.JPG,14.5223205555556,101.019626916667,176.538,-0.090552,-0.0424304,25.1066,0.05,0.1
DJI_20221106131337_0042.JPG,14.522484,101.019533194444,176.608,0.0906259,0.0422723,25.0066,0.05,0.1
DJI_20221106131339_0043.JPG,14.5226410833333,101.019445416667,176.767,-0.090552,-0.0424304,25.1066,0.05,0.1
DJI_20221106131341_0044.JPG,14.52280625,101.0193545,176.811,-0.090552,-0.0424303,25.1066,0.05,0.1
DJI_20221106131342_0045.JPG,14.5229628333333,101.01926675,176.842,0.090626,0.0422722,25.0065,0.05,0.1
DJI_20221106131344_0046.JPG,14.5231282222222,101.019173472222,176.969,0.090626,0.0422722,25.0065,0.05,0.1
DJI_20221106131346_0047.JPG,14.5232841944444,101.019084416667,177.031,0.090626,0.0422721,25.0065,0.05,0.1
DJI_20221106131348_0048.JPG,14.5234478333333,101.018991333333,177.069,0.090626,0.0422721,25.0065,0.05,0.1
